"id_plant","date.x","ID_trt","block","plant","n_trt","drought","tmp","VPD","DAD","Cumul_FC","Cumul_N","Cumul_DD","time","machine","anet_420","ci_420","gs_420","vpd_leaf","temperature_leaf","vcmax_tleaf","vcmax_tleaf_se","jmax_tleaf","jmax_tleaf_se","rd_tleaf","rd_tleaf_se","TPU","TPU_se","aci_RMSE","aci_ci_transistion","aci_ci_transition_set","aci_km","aci_gammastar","aci_fitmethod","aci_tcorrect","aci_fittpu","deltaC13","percentage_C","percentage_N","total_leaves","stem","rep_org","senescence","roots","transpiration","big_D13","chi","leaves_disk_mg_noChl","nb_disks_scanned","nb_disks_chlorophyll","sample","type","total.leaf.area","chl_disk_leaf_area","nb_disk_SLA","leaf_area_for_SLA","LMA","SLA","Abs_649_mean","Abs_665_mean","Abs_649_sd","Abs_665_sd","chlA_ugml","chlB_ugml","chlA_gml","chlB_gml","chlA_g","chlB_g","chlA_gm2","chlB_gm2","chlA_mmolm2","chlB_mmolm2","chlA_mmolg","chlB_mmolg","chl_mmolm2","chl_gm2","chlmass","chl_mmolg","ratio_chlA_B","Nmass","Narea","nrubisco","nbioe","nlightharvesting","nphoto","Ncw","Nstrucutre","z","patm","nstar","gammastar_pa","Km","D","ca","beta_num","beta_denom","betaleaf","date.y","plant_surface_area","datetime","Abg_all","Abg_t4","biomass_t4","biomass_all","RS_t4","RS_all","root_total","leaves_stem_ratio","Abg_flowers_ratio","stem_and_roots","cost_trans","Ecost","ratio_J_V","N_total_leaves","Ncost","WUE","NUE","betaplant","Sdt_DD","N_level","treatment"
"b5_hn_spd_p1","3-Jul","B5","7","1","HN","SPD",29.16,1.95,38,20.32786885,1575,16.9157377,"t4","stan",30.53147073,281.0752679,0.63758445,1.499179682,24.99080649,140.7593042,2.074582993,256.7905585,NA,4.20020518,0.420054744,14.14740508,NA,6.687259749,334.5647813,NA,709.757556,42.72989946,"bilinear",FALSE,TRUE,-29.17,66.88040456,3.235790757,21.5624,47.99,17.38,8.48,21.35,33.4,21.8060834543638,0.737545909083212,39.7,11,4,"B5_HN_SPD_P1_t4_disk","disk",6.899,2.50872727272727,7,4.39027272727273,90.427184063943,0.0110586214792764,0.139333333333333,0.354666666666667,0.0237135685491099,0.0631374162706499,3.91830666666667,1.18636,3.91830666666667e-06,1.18636e-06,3.91830666666667e-05,1.18636e-05,0.156187031936996,0.0472893172923612,0.174801660795062,0.0521111632256286,0.00193306540068146,0.000576277628957015,0.22691282402069,0.203476349229357,0.00225016792611251,0.00250934302963847,3.35439951778112,0.03235790757,2.92603446375645,0.375460103809509,0.0697975290984213,0.0281998572509672,0.473457490158897,0.185987592481115,0.0635630218252261,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1560.77703044687,6.66363408379433,234.223099711104,"7/3/2023",2576.5345,"2023-07-03",95.4124,86.9324,108.2824,116.7624,0.245593127533578,0.223765464446969,0.197169623133584,0.449310272973536,0.199925459322416,69.34,2.07604790419162,0.639221556886228,1.82432386945544,0.697714146187368,30.5999242192039,2.85665868263473,0.0605793015873016,14.7395077721576,0.445150992105263,"210 ppm","HN x SPD"
"b5_hn_spd_p2","3-Jul","B5","7","2","HN","SPD",29.16,1.95,38,20.67213115,1575,16.57147541,"t4","stan",26.90402668,285.5036387,0.549797611,1.502817546,25.00645055,125.8661961,2.784213995,224.3175841,NA,4.893746428,0.55917016,11.25013292,NA,9.401727069,334.1902125,NA,710.7192159,42.76417939,"bilinear",FALSE,TRUE,-29.17,66.88040456,3.235790757,26.7205,53.93,13.19,4.04,20.31,32.1,21.8060834543638,0.737545909083212,27.8,10,4,"B5_HN_SPD_P2_t4_disk","disk",6.195,2.478,6,3.717,74.7914985203121,0.0133705035971223,0.151666666666667,0.405,0.0132035348802256,0.0337786915081091,4.50131666666667,1.16826666666667,4.50131666666667e-06,1.16826666666667e-06,4.50131666666667e-05,1.16826666666667e-05,0.181651197202045,0.0471455474845305,0.203300687403661,0.05195273395763,0.00271823257222808,0.00069463421626083,0.255253421361291,0.228796744686575,0.00305912769784173,0.00341286678848891,3.91318554225581,0.03235790757,2.42009639614205,0.405921975914024,0.0737175830429125,0.0383536069462053,0.517993165903142,0.142850892946495,0.0590269433788743,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1560.77703044687,6.66363408379433,234.223099711104,"7/3/2023",3282.3595,"2023-07-03",97.8805,93.8405,114.1505,118.1905,0.216431071871953,0.207497918380065,0.177923005155475,0.495466345262377,0.140557648350126,74.24,2.31277258566978,0.632710280373832,1.78219085863039,0.864619469224185,23.4901025513848,3.04923676012461,0.0621463492063492,10.156684966318,0.436091458157895,"210 ppm","HN x SPD"
"b5_hn_spd_p3","3-Jul","B5","7","3","HN","SPD",29.16,1.95,38,20.26229508,1575,16.98131148,"t4","yadi",22.03821384,275.6125824,0.351769623,1.506104256,25.00099093,91.10477814,0.689083109,157.2663079,NA,-0.278612129,0.136513153,8.774822159,NA,5.092606844,339.1953626,NA,710.3813024,42.75217376,"bilinear",FALSE,TRUE,-30.44,40.00024048,1.743274035,27.3388,59.25,10.22,8.65,31.21,41,23.1445191633318,0.794259286581857,25.1,10,4,"B5_HN_SPD_P3_t4_disk","disk",6.26,2.504,6,3.756,66.8264110756124,0.0149641434262948,0.128666666666667,0.314666666666667,0.0208166599946613,0.0503620227287718,3.45812,1.17905333333333,3.45812e-06,1.17905333333333e-06,3.45812e-05,1.17905333333333e-05,0.138103833865815,0.0470867944621938,0.154563277261379,0.0518879901949307,0.00231290704937745,0.000776459327379123,0.20645126745631,0.185190628328008,0.00277121912350598,0.00308936637675657,2.97878712743974,0.01743274035,1.16496747280351,0.610370417753141,0.107364900316692,0.0644423041145225,0.782177622184355,0.122153598336919,0.104855801718613,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1814.08411455833,4.09491537037917,443.008939251987,"7/3/2023",3812.6195,"2023-07-03",105.4588,96.8088,128.0188,136.6688,0.322388047367595,0.295944956703471,0.243792318003293,0.461414345991561,0.105568915222583,90.46,2.20634146341463,0.761219512195122,1.72621360932716,0.47659020188058,65.4860294585333,2.57216585365854,0.0669579682539683,29.6808225491915,0.446876617894737,"210 ppm","HN x SPD"
"b5_hn_spd_p4","3-Jul","B5","7","4","HN","SPD",29.16,1.95,38,20.96721311,1575,16.27639344,"t4","stan",34.44153767,273.1554358,0.706557393,1.50794464,25.01418533,152.4833336,1.834423093,269.8386704,NA,2.9132861,0.350649347,13.85516447,NA,4.053521396,308.5251818,NA,711.1909053,42.78105886,"bilinear",FALSE,TRUE,-30.13,42.59177141,2.58678756,18.0803,47.24,9.06,6.22,57.32,32.9,22.817491003949,0.780402161184279,23.4,10,4,"B5_HN_SPD_P4_t4_disk","disk",6.09,2.436,6,3.654,64.0394088669951,0.0156153846153846,0.12,0.310666666666667,0.0105830052442584,0.0274651294068194,3.43961333333333,0.987866666666666,3.43961333333333e-06,9.87866666666666e-07,3.43961333333333e-05,9.87866666666666e-06,0.141199233716475,0.0405528188286809,0.158027591987191,0.0446877790215444,0.00246766162872306,0.000697816857028731,0.202715371008735,0.181752052545156,0.00283812820512821,0.00316547848575179,3.53625969889899,0.0258678756,1.65656346206897,0.718423320609232,0.12954973942608,0.0444985550235105,0.892471615058823,0.115130428237922,0.0694995578944675,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1750.43437708183,4.66509584778767,375.219381164898,"7/3/2023",3600.8375,"2023-07-03",80.6003,74.3803,131.7003,137.9203,0.770634159851466,0.711163606090796,0.435230595526358,0.382732853513971,0.121806446061659,104.56,3.17811550151976,1.74224924012158,1.76962730305891,0.46769895121068,122.557469610787,2.44985714285714,0.0511747936507937,38.5629375496834,0.428326143157895,"210 ppm","HN x SPD"
"b5_hn_spd_p5","7-Jul","B5","7","5","HN","SPD",29.16,1.95,41,24.96721311,1680,15.21639344,"t4","stan",39.86759258,268.7022938,0.870329967,1.513644936,25.06845429,181.4299966,1.348730127,337.7275077,NA,2.77980124,0.251717458,16.96083582,NA,3.739908209,307.7285291,NA,714.5609824,42.90059787,"bilinear",FALSE,TRUE,-29.99,39.47669775,3.183169295,12.0203,20.97,4.1,3.89,16,23.7,22.6698693827899,0.774147007745333,20.5,10,4,"B5_HN_SPD_P5_t4_disk","disk",6.146,2.4584,6,3.6876,55.5917127671114,0.0179882926829268,0.204666666666667,0.551333333333333,0.0225018517756502,0.0587905888160115,6.13423333333333,1.54528,6.13423333333333e-06,1.54528e-06,6.13423333333333e-05,1.54528e-05,0.24952136891203,0.0628571428571429,0.279259738460711,0.069266359061063,0.00502340590998886,0.0012459835398711,0.348526097521774,0.312378511769172,0.00561915609756098,0.00626938944985996,4.03167919096952,0.03183169295,1.76957833136728,0.800212668042527,0.151787873639965,0.0716197528465811,1.02362029452907,0.0945784798051909,0.0534469020832289,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1722.07501832945,4.93464761823624,348.976290012166,"7/3/2023",1889.1905,"2023-07-03",40.9803,37.0903,53.0903,56.9803,0.431379632949855,0.390431500013421,0.301373320550082,0.573214115402957,0.1105410309434,36.97,1.55991561181435,0.675105485232067,1.86147557751759,0.382626498766885,41.8162360724211,1.72912658227848,0.0243930357142857,26.8067296433968,0.371131547317073,"210 ppm","HN x SPD"
"b5_hn_spd_p6","3-Jul","B5","7","6","HN","SPD",29.16,1.95,38,20.18032787,1575,17.06327869,"t4","yadi",33.71612598,273.0041832,0.639147194,1.506050349,25.00932905,137.4246437,2.286810462,179.9142859,NA,-1.85863655,0.323540466,10.59305218,NA,18.93189967,186.4671787,NA,710.8932301,42.7704331,"bilinear",FALSE,TRUE,-30.16,34.67423793,1.653859335,23.4925,55.68,22.74,8.44,63.92,41.2,22.8491297533614,0.78174278615938,30.6,10,4,"B5_HN_SPD_P6_t4_disk","disk",6.351,2.5404,6,3.8106,80.3023145961266,0.0124529411764706,0.164,0.416666666666667,0.0343947670438397,0.0867429151765914,4.60215333333333,1.40150666666667,4.60215333333333e-06,1.40150666666667e-06,4.60215333333333e-05,1.40150666666667e-05,0.181158610192621,0.0551687398309978,0.20274939305953,0.060794009533095,0.00252482626533544,0.000757064224597425,0.263543402592625,0.236327350023618,0.00294297058823529,0.00328189048993287,3.33502255595031,0.01653859335,1.32808732616911,0.807614502330577,0.107740615137195,0.0721593849220527,0.987514502389824,0.157688623133151,0.118733625437122,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1756.54258684723,4.60830973781293,381.168516611227,"7/3/2023",2494.856,"2023-07-03",110.3525,101.9125,165.8325,174.2725,0.627204709922728,0.579234725085521,0.385449173111423,0.421919899425287,0.223132589230958,119.6,2.90291262135922,1.55145631067961,1.30918502719756,0.388532904274875,164.516310708085,2.67845873786408,0.0700650793650794,56.6728428191731,0.449033649736842,"210 ppm","HN x SPD"
"b5_hn_spd_p7","3-Jul","B5","7","7","HN","SPD",29.16,1.95,38,20.1147541,1575,17.12885246,"t4","yadi",28.94064212,279.550252,0.54362677,1.502894711,25.0022919,118.9314524,1.148267329,177.6982112,NA,-0.92728489,0.155076966,9.57383096,NA,5.702802134,245.6647317,NA,710.4615559,42.75502967,"bilinear",FALSE,TRUE,-29.85,36.62167804,1.547452948,25.899,61.57,15.69,11.92,30.84,43.7,22.522290367469,0.767893659638515,35.5,11,4,"B5_HN_SPD_P7_t4_disk","disk",6.218,2.26109090909091,7,3.95690909090909,89.7164912925608,0.0111462227912932,0.141,0.359,0.02343074902772,0.0591016074231488,3.96631,1.19996,3.96631e-06,1.19996e-06,3.96631e-05,1.19996e-05,0.175415768735928,0.0530699581859119,0.196322110257219,0.0584812260305155,0.0021882499797838,0.000651844774444102,0.254803336287735,0.22848572692184,0.00254675281690141,0.0028400947542279,3.35701084917027,0.01547452948,1.3883204893489,0.668610374382414,0.101796713365228,0.0667394591961541,0.837146546943797,0.183958908020436,0.132504640990144,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1693.95535389532,5.21168856766251,325.030041972572,"7/3/2023",3790.9645,"2023-07-03",115.079,103.159,133.999,145.919,0.298955980573678,0.267989815691829,0.230150971275905,0.420643170375183,0.152095309182912,92.41,2.11464530892448,0.705720823798627,1.49412293900482,0.40077483900252,76.9509385288683,2.63338672768879,0.0730660317460317,36.3895250915652,0.450759275263158,"210 ppm","HN x SPD"
"b5_hn_spd_p8","3-Jul","B5","7","8","HN","SPD",29.16,1.95,38,20.36065574,1575,16.88295082,"t4","yadi",27.79633991,237.0617976,0.338917738,1.515664812,25.01007483,132.458325,1.584984706,192.5832212,NA,-0.325279089,0.190083151,9.955845589,NA,4.327933266,228.3471931,NA,710.9403919,42.77209146,"bilinear",FALSE,TRUE,-30.69,39.37212735,1.539733818,23.1343,47.04,11.83,4.21,41.99,33,23.4084039161878,0.805440843906263,36.5,11,4,"B5_HN_SPD_P8_t4_disk","disk",6.375,2.31818181818182,7,4.05681818181818,89.9719887955182,0.0111145703611457,0.143333333333333,0.359333333333333,0.0153079500042734,0.0393234450847498,3.96202,1.25626666666667,3.96202e-06,1.25626666666667e-06,3.96202e-05,1.25626666666667e-05,0.170910666666667,0.0541918954248366,0.191280082670218,0.0597175613792595,0.00212599593752391,0.000663735037745817,0.250997644049478,0.225102562091503,0.00250191826484018,0.00278973097526972,3.20307926600385,0.01539733818,1.38532913821176,0.746263862250979,0.110562006361324,0.0658846104119802,0.922710479024283,0.184687511048659,0.133316701392032,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1866.27284044379,3.66191108860572,509.644498538161,"7/3/2023",3611.0445,"2023-07-03",86.2143,82.0043,123.9943,128.2043,0.512046319522269,0.487042172818198,0.338644598985599,0.491800595238095,0.144260727791104,89.03,2.69787878787879,1.27242424242424,1.45391557080312,0.356206640657574,117.881014016147,2.61255454545455,0.0547392380952381,43.6939622883617,0.444288179473684,"210 ppm","HN x SPD"
"b6_hn_fdd_p1","4-Jul","B6","1","1","HN","FDD",29.16,1.95,38,14.60655738,1575,22.89934426,"t4","stan",28.0255178,284.785663,0.580976448,1.506514943,25.02978166,132.7795507,2.186398356,247.6269606,NA,5.048405218,0.453871487,14.60101831,NA,5.510856471,356.6493127,NA,712.1552951,42.81533792,"bilinear",FALSE,TRUE,-30.58,41.21219204,2.314097034,24.1954,45.5,11.85,6.17,42.22,33.4,23.2922778568629,0.800520248172155,27.1,10,4,"B6_HN_FDD_P1_t4_disk","disk",6.326,2.5304,6,3.7956,71.3984613763305,0.0140059040590406,0.197,0.492333333333333,0.0260576284415908,0.0672408605933426,5.42625666666667,1.73665333333333,5.42625666666667e-06,1.73665333333333e-06,5.42625666666667e-05,1.73665333333333e-05,0.214442644114238,0.0686315734007799,0.240000273208176,0.0756295782789292,0.00336142080069725,0.00105926061740038,0.315629851487105,0.283074217515017,0.00396471033210332,0.00442068141809763,3.17336521860577,0.02314097034,1.6522296770313,0.627230109101674,0.119197718304082,0.0694664265176991,0.815894253923455,0.133923212541171,0.081056050743382,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1843.21530275386,3.84948016514937,478.82187300018,"7/3/2023",3571.6155,"2023-07-03",87.7154,81.5454,123.7654,129.9354,0.517748395372394,0.481329390278104,0.341129265529785,0.531767032967033,0.145317822955066,87.72,2.62634730538922,1.26407185628743,1.8649480232049,0.559905033764436,75.4056446253756,2.62620958083832,0.0556923174603175,28.7112235577696,0.602614322631579,"210 ppm","HN x FDD"
"b6_hn_fdd_p2","4-Jul","B6","1","2","HN","FDD",29.16,1.95,38,16.19672131,1575,21.44032787,"t4","stan",27.6469311,290.7312648,0.619473403,1.516855533,25.01579154,124.9650822,2.246760971,220.110596,NA,4.6513723,0.455537806,NA,NA,6.445049133,328.2277706,NA,711.2918265,42.78461852,"bilinear",FALSE,TRUE,-30.08,40.20691309,2.375277691,12.99,45.34,7.62,4.46,13.2,26.2,22.764764104256,0.778167970519323,27.1,11,4,"B6_HN_FDD_P2_t4_disk","disk",6.646,2.41672727272727,7,4.22927272727273,64.0772107819956,0.0156061724253606,0.148666666666667,0.372333333333333,0.0130511813003013,0.0336501609703926,4.10482333333333,1.30542,4.10482333333333e-06,1.30542e-06,4.10482333333333e-05,1.30542e-05,0.169850499047046,0.0540160246764971,0.190093562519777,0.0595237580046692,0.00296663291363471,0.000928938030826306,0.249617320524446,0.223866523723543,0.00349369956949569,0.00389557094446101,3.19357461443993,0.02375277691,1.52201169271979,0.640821112999422,0.115017359881412,0.0596381323286414,0.815476605209476,0.115224904214223,0.0757056629494876,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1740.27850591232,4.76050420014911,365.566005772627,"7/3/2023",2505.4015,"2023-07-03",70.41,65.95,79.15,83.61,0.200151630022744,0.187473370259906,0.166771951989893,0.286501985002206,0.115542077331312,58.54,2.23435114503817,0.50381679389313,1.76137679522128,0.3085485720609,42.7809466491216,2.68740458015267,0.0447047619047619,19.1469218005976,0.564219154473684,"210 ppm","HN x FDD"
"b6_hn_fdd_p3","7-Jul","B6","1","3","HN","FDD",29.16,1.95,41,20.13114754,1680,20.57704918,"t4","stan",39.32751078,261.0996784,0.764348976,1.499513319,25.00093228,193.4317458,1.978119456,366.2220617,NA,4.569752126,0.364760049,17.83010472,NA,7.741221393,300.3038314,NA,710.3778908,42.7520488,"bilinear",FALSE,TRUE,-30.57,41.57650645,3.709814359,16.4047,30.92,8.9,3.64,25.41,25.3,23.2817222491567,0.800072976659183,22.7,10,4,"B6_HN_FDD_P3_t4_disk","disk",6.331,2.5324,6,3.7986,59.7588585268257,0.0167339207048458,0.195666666666667,0.550666666666667,0.0344431899413125,0.0967694855485619,6.1585,1.32407333333333,6.1585e-06,1.32407333333333e-06,6.1585e-05,1.32407333333333e-05,0.243188279892592,0.0522853156426052,0.272171861414637,0.0576165775646635,0.00455450234700282,0.000964151240251677,0.3297884389793,0.295473595535197,0.00494443171806167,0.00551865358725449,4.72384638100339,0.03709814359,2.21694271440267,0.680987910478543,0.131380365508112,0.0540938960400956,0.866462172026751,0.104574919929853,0.0471707812973548,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1841.12652840801,3.86676205026854,476.141666974349,"7/3/2023",2802.435,"2023-07-03",59.8647,56.2247,81.6347,85.2747,0.451936604374946,0.424457150875224,0.311264695037772,0.530553040103493,0.158293419084495,56.33,2.22648221343873,1.00434782608696,1.89328830273112,0.608583916150873,41.7526643830999,2.36619367588933,0.03563375,18.7527500247191,0.501879248292683,"210 ppm","HN x FDD"
"b6_hn_fdd_p4","4-Jul","B6","1","4","HN","FDD",29.16,1.95,38,14.14754098,1575,23.34196721,"t4","yadi",29.08177721,230.1394227,0.341355,1.515393239,25.01308223,145.862197,2.317079233,232.5444423,NA,0.52366688,0.369892346,14.31416934,NA,7.379231391,262.3569035,NA,711.1259462,42.77869395,"bilinear",FALSE,TRUE,-30.45,43.49287458,2.402042871,19.7841,43.75,14.15,9.22,33.06,31.2,23.155071940591,0.794706438160635,22.6,10,4,"B6_HN_FDD_P4_t4_disk","disk",6.218,2.4872,6,3.7308,60.5768199849898,0.0165079646017699,0.146333333333333,0.376,0.0353459097114975,0.0920651942918712,4.15899333333333,1.22311333333333,4.15899333333333e-06,1.22311333333333e-06,4.15899333333333e-05,1.22311333333333e-05,0.167215878631929,0.04917631607162,0.187144943684938,0.0541905694641366,0.00308938210575118,0.00089457600246372,0.241335513149074,0.216392194703549,0.00357219469026549,0.0039839581082149,3.45345962471922,0.02402042871,1.45508118592795,0.78238703827799,0.127103986744835,0.0603116645769005,0.969802689599726,0.106569848362592,0.0732397954101986,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1816.15694046563,4.07713514529636,445.449286261915,"7/3/2023",2746.7665,"2023-07-03",86.9041,77.6841,110.7441,119.9641,0.425569711176418,0.380419335796585,0.298526061433521,0.452208,0.18214795563056,76.81,2.46185897435897,1.05961538461538,1.5942749189497,0.475222563641511,69.5674038426744,2.78538782051282,0.0551772063492064,28.2580783737982,0.614262295,"210 ppm","HN x FDD"
"b6_hn_fdd_p5","4-Jul","B6","1","5","HN","FDD",29.16,1.95,38,16.83606557,1575,20.78459016,"t4","yadi",31.49418874,250.9537643,0.453915091,1.506518698,25.01692184,135.9065907,1.44873625,226.4137248,NA,-1.213287375,0.253970595,12.40738533,NA,3.766015685,289.8488321,NA,711.3600065,42.78707143,"bilinear",FALSE,TRUE,-30.33,40.20645417,2.024508409,20.192,42.49,11.36,0.91,50.06,28,23.0284529788485,0.789341227917308,26.1,10,4,"B6_HN_FDD_P5_t4_disk","disk",6.363,2.5452,6,3.8178,68.3639792550684,0.0146275862068966,0.177666666666667,0.462333333333333,0.00461880215351701,0.00838649708360606,5.12214333333333,1.44716,5.12214333333333e-06,1.44716e-06,5.12214333333333e-05,1.44716e-05,0.201247184242234,0.0568584001257268,0.225232156598397,0.0626559557073257,0.00329460278720828,0.000916505393484398,0.287888112305723,0.258105584367961,0.00377546168582375,0.00421110818069268,3.5947445706596,0.02024508409,1.38403450874587,0.766407455692847,0.130105682260547,0.075638711051974,0.972151849005368,0.126077720152356,0.0910943472548236,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1791.36394771416,4.29302625482117,417.273000765466,"7/3/2023",2717.146,"2023-07-03",74.952,74.042,124.102,125.012,0.676102752491829,0.667894118902765,0.403377866593608,0.475217698281949,0.153426433645769,92.55,3.30535714285714,1.78785714285714,1.66595103029098,0.40878873794528,122.459342328313,2.67685714285714,0.0475885714285714,37.048747543952,0.546962898947368,"210 ppm","HN x FDD"
"b6_hn_fdd_p6","4-Jul","B6","1","6","HN","FDD",29.16,1.95,38,14.73770492,1575,22.75180328,"t4","yadi",8.203774541,99.60245475,0.043536056,1.500838594,24.99517391,146.8375835,6.229899361,195.117376,NA,3.067262835,0.568231888,11.80012587,NA,10.82320872,188.5583585,NA,710.027593,42.73949827,"bilinear",FALSE,TRUE,-29.09,42.09714637,1.944986307,32.0929,40.9,14.22,7.38,34.28,29.6,21.7218897735114,0.733978380233536,38.6,12,4,"B6_HN_FDD_P6_t4_disk","disk",7.637,2.54566666666667,8,5.09133333333333,75.8151106455415,0.0131899827288428,0.149333333333333,0.372666666666667,0.0380306893617948,0.0928780562529887,4.10656666666667,1.31996,4.10656666666667e-06,1.31996e-06,4.10656666666667e-05,1.31996e-05,0.161315961765091,0.0518512504910305,0.180541864965239,0.0571382530453134,0.00238134408072458,0.000753652570823935,0.237680118010553,0.213167212256122,0.00281167184801382,0.00313499665154852,3.15973722231341,0.01944986307,1.47459352069268,0.777196845173152,0.105235933826301,0.0586121752260376,0.941044954225491,0.145575696852725,0.098722593589277,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1545.47936451808,6.84602238279847,225.748511778357,"7/3/2023",3920,"2023-07-03",94.5929,87.2129,121.4929,128.8729,0.393061118252002,0.36239506347728,0.282156405847585,0.784667481662592,0.163049273673963,75.18,2.53986486486487,1.15810810810811,1.32879724215837,0.624202510519203,54.9180745388005,3.19570608108108,0.0600589841269841,21.6224395630287,0.598731665263158,"210 ppm","HN x FDD"
"b6_hn_fdd_p7","4-Jul","B6","1","7","HN","FDD",29.16,1.95,38,13.45901639,1575,24.07967213,"t4","stan",23.22445866,266.0645461,0.354558225,1.518609861,25.06815534,121.9923492,2.936244175,220.2741846,NA,5.383365438,0.582087243,12.14408234,NA,6.260965055,344.7129654,NA,709.5292306,42.72160402,"bilinear",FALSE,TRUE,-30.01,43.40468321,2.029627739,26.8684,49.1,22.26,6.63,27.42,34.3,22.6909555768616,0.775040490544984,35.7,11,4,"B6_HN_FDD_P7_t4_disk","disk",6.834,2.48509090909091,7,4.34890909090909,82.089552238806,0.0121818181818182,0.202333333333333,0.508666666666667,0.0126622799421484,0.0379780638439262,5.61062666666667,1.76414,5.61062666666667e-06,1.76414e-06,5.61062666666667e-05,1.76414e-05,0.225771485708711,0.0709889522973368,0.252679304886024,0.0782273268508456,0.00307809335042975,0.000952951072546664,0.33090663173687,0.296760438006048,0.0036150816993464,0.00403104442297641,3.23006441684761,0.02029627739,1.6661123230597,0.571471319917803,0.105147695641834,0.0722218319872788,0.748840847546915,0.162588010061616,0.0975852634971418,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1726.11167537267,4.89568154923142,352.578422026584,"7/3/2023",3518.6175,"2023-07-03",104.8584,98.2284,125.6484,132.2784,0.279145338822581,0.261495502506237,0.21822800767857,0.547217922606925,0.226614706133868,76.52,2.23090379008746,0.799416909620991,1.80563933758561,0.545328499425476,50.2816192971539,3.05709620991254,0.0665767619047619,22.5386767105643,0.633675582368421,"210 ppm","HN x FDD"
"b6_hn_fdd_p8","7-Jul","B6","1","8","HN","FDD",29.16,1.95,41,18.6147541,1680,21.86393443,"t4","stan",43.44563946,256.8973525,0.873130857,1.506966289,25.02582,209.1085833,1.612985093,403.4700964,NA,3.392874153,0.287721241,18.67544218,NA,10.94299237,291.1528877,NA,711.9109934,42.80664286,"bilinear",FALSE,TRUE,-30.35,39.39733115,3.155662312,17.4136,34.04,15.24,5.64,41.12,28.75,23.0495539627701,0.790235337405511,26.6,10,4,"B6_HN_FDD_P8_t4_disk","disk",6.256,2.5024,6,3.7536,70.8653026427963,0.0141112781954887,0.196666666666667,0.541333333333333,0.0618088451059663,0.170734686965869,6.03849333333333,1.4098,6.03849333333333e-06,1.4098e-06,6.03849333333333e-05,1.4098e-05,0.241308077578858,0.056337915601023,0.270067573478593,0.0620824000804687,0.00381099866093702,0.000876062018579126,0.332149973559062,0.297645993179881,0.00420016541353383,0.00468706067951614,4.35014711300694,0.03155662312,2.23626964778346,0.729816725468426,0.143491976077777,0.0540103956992162,0.927319097245419,0.132535164441423,0.0592661822212667,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1795.48385508536,4.25666138248809,421.805657944036,"7/3/2023",2974.7505,"2023-07-03",72.3336,66.6936,107.8136,113.4536,0.616550913430974,0.568477166904454,0.381399007175347,0.511562867215041,0.22850768289611,75.16,2.61426086956522,1.43026086956522,1.92947649509517,0.549514412362432,74.8297025062908,2.51595130434783,0.0430557142857143,28.6236554956873,0.533266693414634,"210 ppm","HN x FDD"
